title,news
CNBC's Jim Cramer eviscerated for touting Silicon Valley Bank weeks before disastrous collapse,fox
"Maryland waitresses shocked with $2,020 tip before indoor dining closes in county",fox
Arkansas man plants mystery seeds from China; USDA preps to destroy,fox
Trump's second term foreign policy likely to focus on 'strength' and 'deterrence': expert,fox
Fellow YouTuber reaches out to Olivia Jade after Lori Loughlin's arrest in college admissions scandal,fox
New Orleans closes 2022 with sky-high homicide rate not seen in decades: 'Horrific',fox
Conor McGregor slams Floyd Mayweather for Jake Paul incident: 'Pro to pro it's embarrassing',fox
"McDonald's employee accidentally leaves drive-thru mic on, revealing hilarious conversation",fox
Sean Hannity: Establishment Dems in state of 'shock and panic' as Sanders leads Iowa polls,fox
Struggling CNN lays off health unit staffers as headcount reduction moves forward,fox
"Melania Trump votes in Florida wearing Gucci dress, no mask",fox
Bears acquire Keenan Allen from Chargers in blockbuster trade,fox
Ex-top Biden DOJ official now prosecuting Trump was once paid by DNC for 'political consulting',fox
"Gingrich on Dems' infighting: AOC, other freshmen questioning why they need to listen to Pelosi",fox
"Melania Trump high-fives veteran, 95, who received Legion of Honor medal",fox
The 2020 Chevrolet Corvette Stingray convertible and its price have been revealed,fox
"Baltimore sees second deadliest year on record in 2019, homicide clearance rate under 40 percent",fox
Critics slam latest ProPublica 'hit piece' on Justice Clarence Thomas,fox
NYC ghost gun operation investigation uncovers pandemic assistance fraud and burglary crimes: DA Bragg,fox
Venezuelan aid clashes turn deadly as woman is killed by Maduro's forces near Brazilian border,fox
"Marine killed in training accident near Camp Lejeune, less than 2 weeks after promotion, identified",fox
"Dr. Nicole Saphier: Breast Cancer Awareness Month should not be exploited, it's too important",fox
Hooters girl Madison Novo says childhood health battle inspired her to give back: ‘It really changes you’,fox
Justice Sotomayor praises Clarence Thomas as a 'friend' who 'cares deeply about the court',fox
"Seattle police union leader blasts city law enforcement cuts, warns 'public safety on the line'",fox
Dana Perino: The words that comforted me when my dog died,fox
Supreme Court to debate 'sleeper' case that could affect Trump federal prosecution,fox
"Perseid meteor shower peaks Sunday night, potentially giving stargazers big show",fox
R&B singer R. Kelly moved to medium-security prison in North Carolina from Chicago,fox
Candace Cameron Bure defends response over family photo against online critics,fox
New-look Daytona 500 has a certain throwback feel,fox
Kathy Ireland recalls the moment she wanted ‘to follow Jesus Christ’: ‘The experience forever changed my life’,fox
Trump’s Bedminster golf club charged taxpayers $1.1M for Secret Service even while closed during pandemic: report,fox
Jeffrey Epstein sex trafficking case draws his New Mexico ranch into investigation,fox
Hollywood countering pro-life laws by normalizing abortion onscreen ‘at record levels’,fox
New York prosecutors signal Trump may face criminal charges from Stormy Daniels scandal,fox
Attorney for young girl injured by Britt Reid in drunken car wreck rips decision to commute jail time,fox
Food Network contestant Ariel Robinson sentenced to life in prison for foster daughter's death,fox
"Reporter's Notebook: The 'impeachment resolution,' and Dems' fight over its meaning",fox
Kansas military school moves to keep property from founder,fox
"Gervonta Davis puts Leo Santa Cruz to sleep with vicious uppercut, draws Mike Tyson comparison",fox
California GOP picks Latina woman to lead historic 'Republican comeback',fox
Stephen Moore: Trump will be 'very difficult' to beat amid growth of middle-class income,fox
"Kate Middleton, Prince William fly commercial after Meghan Markle-Prince Harry private jet controversy",fox
"Priyanka Chopra says a director asked her to go under the knife, fix her ‘proportions’: ‘It’s so normalized’",fox
"UAW contract reveals Ford's hybrid and electric trucks, SUVs plans",fox
Rockets launched at US forces stationed at Ain al-Asad airbase in Iraq,fox
"McConnell skewers Trump for dinner with Kanye, Fuentes, says he's 'highly unlikely' to be elected president",fox
"Rob Gronkowski calls out Stefon, Trevon Diggs after cryptic post: ‘Just suck it up'",fox
"Trump tears into ‘The View’ co-host, ex-aide Alyssa Farah Griffin in online tirade: A 'sleazebag' and 'loser'",fox
Two-time Grand Slam champion Simona Halep hit with 4-year ban over anti-doping violations,fox
Trump administration attempts to stop cyber attacks during presidential election,fox
James Bond actors over the years: Where are the 007s now?,fox
Man found guilty of murdering NYC jogger Karina Vetrano,fox
"Nicolas Cage, wife Riko Shibata expecting first child together",fox
"Eddie Van Halen's death, celebs react: 'My heart is broken'",fox
"Daniel Lewis Lee executed for torturing, killing Arkansas family in 1996, first federal execution in 17 years",fox
Stunning video shows Iowa Little Leaguers warming up for game as tornado approaches,fox
"Sage Steele leaves ESPN, wants to 'exercise my First Amendment rights more freely'",fox
12 celebrities who have run for political office,fox
'Selling Sunset' star Christine Quinn says fans will see 'different side' of her in Season 2,fox
'Sneaker wave' danger in Pacific Northwest highlighted in recent West Coast tragedies,fox
California man has concrete block thrown at windshield after confronting group illegally dumping,fox
"Warren slips as Buttigieg, Biden, Sanders battle for lead in latest New Hampshire poll",fox
"NY Times ignores 18 deaths, nearly $2 billion in damage when bashing GOP bills targeting rioters",fox
"Sen. Rick Scott on gun control push: Focus on mental health, not taking guns from law-abiding citizens",fox
"Italy's mafia aims to seize power after coronavirus crisis, experts say",fox
Inside President Trump's secret trip to Afghanistan,fox
"California BLM supporter accused of driving into crowd had her rights violated during hearing, judge rules",fox
Conservative org prepares aggressive plan for DHS overhaul if Republicans win White House in 2024,fox
"CNN's Brooke Baldwin posts cryptic message, Jake Tapper will host her show through election: 'Not my choice'",fox
2020 candidate John Delaney on whether there's room for a centrist in the Democratic presidential field,fox
"Dallas police name 3 suspects in killing of Joshua Brown, witness in Amber Guyger murder trial; 1 arrested",fox
Giant tortoise thought to be extinct over a century ago found on Galapagos,fox
"Venice flooding has city 'on its knees,' Italy declares state of emergency",fox
Wine thief caught sampling various bottles on grocery store security cameras,fox
"Richard Fowler: Biden wins 2020 election. America has said, 'You're fired,' to Trump",fox
"Baltimore mayor resigns amid FBI, state investigations into 'Healthy Holly' book",fox
House Democrat Anna Eshoo announces she will not seek reelection,fox
"Man drives tractor 5,600 miles around US to support wounded vets",fox
Tom Homan: New York Gov. Andrew Cuomo has 'lost his mind' on immigration policy,fox
"Brianna Kupfer's alleged killer Shawn Smith once bit a cop, police report says",fox
"Kim Jong Un says he's willing to meet Trump at any time, in New Year's message",fox
"South Carolina fisherman hooks massive great white shark, hopes coverage will help solve fatal hit-and-run case",fox
Son of WWII veteran appears on 'Fox & Friends'; reacts to father being honored by Trump,fox
"Army football drops 'God Forgives, Brothers Don't' slogan after probe finds link to white supremacist groups",fox
NY v Trump criminal trial begins its 3rd week as former president accused of gag order violations,fox
80-year-old Washington state woman banned from YMCA after demanding trans employee leave locker,fox
Secret Nazi World War II bunkers discovered near D-Day beaches,fox
"Kansas hospital dresses newborns as 'Frozen' characters, adorable photos show",fox
"US Embassy in Baghdad denies rumor of evacuation, with tensions high after largest attack in decade",fox
"Conservatives accuse trans activist of illegally sending hormone ‘drugs to children,' citing social media",fox
Barbra Streisand hints at Prince Charles affair rumors: 'I could have been the first Jewish princess',fox
McDonald's testing Blueberry McGriddles for a limited time,fox
"VIDEO: Arizona helicopter rescue gurney carrying woman, 74, spins uncontrollably midair",fox
The New Yorker editor calls for Biden to step down after 'antagonizing' debate performance,fox
Trump signs executive order canceling student loan debt for disabled veterans,fox
"Explosion at Illinois factory kills one person, two more presumed dead, officials say",fox
What is a new moon?,fox
"Baltimore grocery store shooting leaves 2 dead, 1 hurt",fox
NRA responds to Gillibrand put-down by posting her 2008 letter praising gun-rights group,fox
CEO of bankrupt electric vehicle company still on top White House advisory council,fox
Tens of thousands converge on California 'poppy apocalypse',fox
Amazon CEO Jeff Bezos ‘has been seeing’ former TV anchor Lauren Sanchez,fox
Elizabeth Warren reveals she made $1.9 million from private legal work over 3 decades,fox
FBI warns public about surge in scams amid coronavirus,fox
"Tucker Carlson: The cult of mask-wearing grows, with no evidence they work",fox
Clarence Thomas takes aim at 'judicial power' in landmark Brown v Board of Education decision,fox
Ketanji Brown Jackson confirmation: Media praises Biden nominee after deriding Amy Coney Barrett in 2020,fox
Biden goes more than 100 days without mainstream media interview: 'His handlers are petrified',fox
Jason Bateman on the perks of directing himself: ‘I’ve got one hand on the wheel behind the camera’,fox
Comedian Andy Dick arrested again for felony residential burglary,fox
"Obama, Bidens 'should've known better' than to have Joe as the 'point man' for Ukraine while Hunter worked there, Brit Hume says",fox
Wealthy 'NIMBY' libs in Pelosi's SF district raise $60G to fight center for city's homeless,fox
