title,news,index,url
North Carolina community 'hunting' for missing teachers in 'devastating' aftermath of Hurricane Helene,fox,1023,https://www.foxnews.com/media/nearly-two-dozen-north-carolina-teachers-missing-aftermath-hurricane-helene-devastating
44 best gifts for teen girls in 2023,nbc,2856,https://www.nbcnews.com/select/shopping/best-teen-girl-gift-ideas-ncna1300001
'Christian nationalism' obsession by some on the left aims to marginalize pro-life Christians: Radio host,fox,729,https://www.foxnews.com/lifestyle/christian-nationalism-obsession-left-aims-marginalize-pro-life-christians-radio-host
Russia fired more than 80 cruise missiles into Ukraine in 'retaliation' of Kerch Bridge explosion: officials,fox,598,https://www.foxnews.com/world/russia-fired-80-cruise-missile-ukraine-retaliation-kerch-bridge-explosion-officials
North Korea says it tested a new hypersonic intermediate-range missile that uses solid propellants,nbc,2304,https://www.nbcnews.com/news/world/north-korea-tested-new-hypersonic-intermediate-range-missile-rcna146152
Eye spy a big problem: California doctor removes 23 contact lenses from one woman’s eye,fox,1017,https://www.foxnews.com/lifestyle/eye-spy-problem-california-doctor-removes-23-contact-lenses-womans-eye
Israel withdrawing some units from Gaza,nbc,2645,https://www.nbcnews.com/news/world/israel-withdrawing-units-gaza-rcna131800
America's military and veterans with PTSD have a fighting chance to heal,fox,1255,https://www.foxnews.com/lifestyle/america-military-veterans-ptsd-fighting-chance
"Heads up, farmers: Biden is coming for your water",fox,1662,https://www.foxnews.com/opinion/heads-up-farmers-biden-is-coming-your-water
Border Patrol agents nab a dozen people on terror watchlist at southern border in August,fox,1795,https://www.foxnews.com/politics/border-patrol-agents-nab-dozen-suspected-terrorists-southern-border-august
"Zuckerberg, expressing regrets, admits bowing to Biden administration pressure to remove content",fox,1057,https://www.foxnews.com/politics/zuckerberg-expressing-regrets-admits-bowing-biden-administration-pressure-remove-content
"Arizona grandma, man she mistakenly texted, to share Thanksgiving for 7th straight year since 2016",fox,141,https://www.foxnews.com/lifestyle/arizona-grandma-man-she-mistakenly-texted-share-thanksgiving-7th-straight-year-since-2016
"Biden's case for re-election is improving, but his polling against Trump is still shaky",nbc,3194,https://www.nbcnews.com/politics/2024-election/bidens-improving-polling-trump-shaky-rcna143968
Campaign crisis: Dems who have called for Biden to drop out or raised concerns about his health,fox,1159,"https://www.foxnews.com/politics/campaign-crisis-dems-who-have-called-biden-drop-out-raised-concerns-about-his-health#&_intcmp=fnhpbt5_2,hp1bt"
Collapsed Francis Scott Key Bridge detonated to help free ship from Port of Baltimore,fox,491,https://www.foxnews.com/us/collapsed-francis-scott-key-bridge-detonated-help-free-ship-from-port-of-baltimore
"On this day in history, April 2, 2005, Pope John Paul II dies at age 84",fox,665,https://www.foxnews.com/lifestyle/this-day-history-april-2-2005-pope-john-paul-ii-dies-age-84
"Picky eater in your family? Try using a different color of dishware, study suggests",fox,1022,https://www.foxnews.com/lifestyle/picky-eater-family-try-color-dishware-study
'Top Thrill 2' roller coaster at Cedar Point will not reopen this season,fox,1011,https://www.foxnews.com/travel/top-thrill-2-roller-coaster-cedar-point-not-reopen-season
DAVID MARCUS: Kamala Harris can no longer hide from her dangerous stance on men playing in girls' sports,fox,198,https://www.foxnews.com/opinion/david-marcus-kamala-harris-can-no-longer-hide-from-her-dangerous-stance-men-playing-girls-sports.print
The girl who can’t smile: How a rare disorder became a young woman's ‘greatest gift’,fox,654,https://www.foxnews.com/health/girl-who-cant-smile-rare-disorder-became-woman-greatest-gift
Supercharge your immune system with these 10 foods,fox,471,https://www.foxnews.com/health/supercharge-immune-system-10-foods
Israeli President Isaac Herzog and Biden meet amid tensions over Netanyahu's policies,nbc,3246,https://www.nbcnews.com/politics/white-house/israeli-president-isaac-herzog-biden-meet-tensions-netanyahus-policies-rcna94823
Federal judge blocks Alabama's voter purge program ahead of election,nbc,3463,https://www.nbcnews.com/politics/2024-election/federal-judge-blocks-alabama-voter-purge-program-rcna175808
"Presidential candidates, activists praise 'sacrifice' of US airman who burned himself alive to protest Israel",fox,759,https://www.foxnews.com/politics/presidential-candidates-activists-praise-sacrifice-us-airman-burned-alive-protest-israel
Poll: Half of voters plan to cast their ballots early — with a stark partisan divide,nbc,2018,https://www.nbcnews.com/politics/2024-election/poll-half-voters-plan-cast-ballots-early-stark-partisan-divide-rcna175253
Gun-toting Jan. 6 defendant says 'instinct took over' when he charged police line with wooden pallet,nbc,3628,https://www.nbcnews.com/politics/justice-department/gun-toting-jan-6-defendant-says-instinct-took-charged-police-line-wood-rcna79755
Vance says Trump would veto a national abortion ban,nbc,2810,https://www.nbcnews.com/politics/2024-election/jd-vance-says-trump-veto-national-abortion-ban-rcna168084
"'Slap in the face': Media, government downplaying Venezuelan gangs, says woman who fled her Colorado apartment",fox,69,https://www.foxnews.com/media/slap-face-media-government-downplaying-venezuelan-gangs-says-woman-fled-colorado-apartment
"Israeli military is destroying hospitals and targeting medical staff in Gaza, doctors and nurses there say",nbc,2439,https://www.nbcnews.com/news/world/israel-hamas-war-investigation-doctors-hospitals-targeted-gaza-rcna162684
North Korea blows up inter-Korean road and rail lines near the border,nbc,3659,https://www.nbcnews.com/news/world/north-korea-blows-up-parts-inter-korean-road-south-says-rcna175425
Man arrested near Trump rally denies he was trying to assassinate the former president,nbc,2366,https://www.nbcnews.com/news/man-arrested-trump-rally-denies-was-trying-assassinate-former-presiden-rcna175296
Flashback: Kamala Harris compared ICE to KKK in Senate hearing,fox,195,https://www.foxnews.com/politics/kamala-harris-ice-kkk-senate-hearing
"Utah mom shot missing National Guard husband in his sleep, suggested lover ‘take it to the grave’: police",fox,532,https://www.foxnews.com/us/utah-mom-shot-missing-national-guard-husband-sleep-suggested-lover-take-grave-police.print
Memorials honoring 9/11 victims across the United States where you can pay your respects to the fallen,fox,1506,https://www.foxnews.com/us/9-11-museums-memorials
Four Texas residents forever connected by two kidney donations in different cities: 'Superbly timed',fox,874,https://www.foxnews.com/health/four-texas-residents-connected-two-kidney-donations-different-cities-timed
A forced exodus from Gaza to Egypt? Israeli ‘concept paper’ fuels outrage,nbc,2346,https://www.nbcnews.com/news/world/palestinians-forced-gaza-egypt-israel-proposal-outrage-rcna122934
Kremlin claims Trump sent Covid test machines to Putin,nbc,2225,https://www.nbcnews.com/news/world/donald-trump-vladimir-putin-covid-testing-devices-phone-calls-kremlin-rcna174632
Ohio Haitian community leader argues ‘America should be an open country for everybody’,fox,1977,https://www.foxnews.com/politics/ohio-haitian-community-leader-argues-america-should-open-country-everybody.print
WaPo reporter suggests White House censor 'misinformation' from Trump-Musk interview at press briefing,fox,1613,https://www.foxnews.com/media/wapo-reporter-suggests-white-house-censor-misinformation-trump-musk-interview-press-briefing
"Pro-lifers blast Trump 'betrayal' with shifting abortion stance, answer on Florida Amendment 4",fox,1429,https://www.foxnews.com/politics/pro-lifers-blast-trump-betrayal-shifting-abortion-stance-answer-florida-amendment-4.print
"Missing Texas mom, luxury real estate agent seen in last photo before disappearance as family fears worst",fox,227,https://www.foxnews.com/us/missing-texas-mom-luxury-real-estate-agent-seen-last-photo-before-disappearance-family-fears-worst
Liam Payne’s death has One Direction creator Simon Cowell feeling ‘empty’,fox,812,https://www.foxnews.com/entertainment/liam-paynes-death-has-one-direction-creator-simon-cowell-feeling-empty
Biden is clearly in poor health. We deserve an honest and transparent report,fox,840,https://www.foxnews.com/opinion/biden-clearly-poor-health-deserve-honest-transparent-report
"Team Harris had 'planned' on unmuted mics, left 'scrambling to rewrite' debate strategy: report",fox,555,https://www.foxnews.com/media/team-harris-had-planned-unmuted-mics-left-scrambling-rewrite-debate-strategy-report
Are noise-canceling headphones hazardous to your health? Audiology experts share warnings,fox,1006,https://www.foxnews.com/health/are-noise-canceling-headphones-hazardous-health-audiology-experts-warnings
"Apple AirTag: Price, features, specs and what you need to know",nbc,2864,https://www.nbcnews.com/select/shopping/apple-airtag-price-features-ncna1264938
DeSantis signs bill creating election police unit in Florida,nbc,2045,https://www.nbcnews.com/politics/elections/desantis-signs-bill-creating-election-police-unit-florida-rcna25941
"Iowa farmer blasts Biden inflation, warns monthly grocery bills will increase $1,000",fox,978,https://www.foxnews.com/media/iowa-farmer-blasts-biden-inflation-warns-monthly-grocery-bills-increase-1000
"Andre Rush, Army veteran and celebrity chef, brings fresh awareness to PTSD, suicide prevention",fox,1351,https://www.foxnews.com/lifestyle/andre-rush-army-veteran-chef-ptsd-suicide
Israeli protests over judicial overhaul continue despite Netanyahu’s pause ,nbc,2802,https://www.nbcnews.com/news/world/israeli-protests-judicial-overhaul-continue-netanyahus-pause-rcna77793
"Ticketmaster apologizes to Taylor Swift, fans over sales disaster",fox,847,https://www.foxnews.com/entertainment/ticketmaster-apologizes-taylor-swift-fans-sales-disaster
Video resurfaces showing FEMA prioritizing equity over helping greatest number of people in disaster relief,fox,905,https://www.foxnews.com/us/video-resurfaces-showing-fema-prioritizing-equity-over-helping-greatest-number-people-disaster-relief
Kamala Harris avoids questions about Biden's mental decline: 'Joe Biden is not on the ballot',fox,631,https://www.foxnews.com/media/kamala-harris-avoids-questions-about-bidens-mental-decline-joe-biden-not-ballot.print
Select Pet Awards 2023: The best finds under $25,nbc,2323,https://www.nbcnews.com/select/shopping/select-pet-awards-under-25-ncna1306012
Solutions discussed for Gaza's future range from workarounds to the catastrophic,nbc,3758,https://www.nbcnews.com/news/world/will-happen-gaza-war-ends-rcna127060
Weeks of protests that have 'shaken' Iran since one woman's death show no sign of fading,nbc,2610,https://www.nbcnews.com/news/world/iran-protests-mahsa-amini-death-clashes-ayatollah-ali-khamenei-rcna54251
Kamala Harris finally fields questions from press after dodging media for 18 days since becoming Dem nominee,fox,162,https://www.foxnews.com/politics/kamala-harris-finally-fields-questions-press-dodging-media-18-days-since-becoming-dem-nominee
"7 best training shoes we recommend for weightlifting, HIIT workouts and more",nbc,3596,https://www.nbcnews.com/select/shopping/best-training-workout-shoes-rcna132300
"Trump vows to cut business tax rate to 15%, create government efficiency commission led by Elon Musk",fox,219,https://www.foxnews.com/politics/trump-vows-cut-business-tax-rate-15-create-government-efficiency-commission-led-elon-musk
Biden reveals meaning of 'come to Jesus' expression from hot mic moment following the SOTU,fox,1395,https://www.foxnews.com/media/biden-reveals-meaning-come-to-jesus-expression-hot-mic-moment-following-sotu
The best Target Circle Week deals to shop right now,nbc,3672,https://www.nbcnews.com/select/shopping/target-circle-week-deals-july-2024-rcna160485
Oklahoma parent sues after her daughter is allegedly 'severely beaten' by transgender student in bathroom,fox,1444,https://www.foxnews.com/media/oklahoma-parent-sues-daughter-allegedly-severely-beaten-transgender-student-bathroom
Biden signs executive action drastically tightening border,nbc,3344,https://www.nbcnews.com/politics/white-house/biden-signs-executive-order-shutting-southern-border-rcna155426
Netanyahu signs coalition deal with Israeli far-right,nbc,2788,https://www.nbcnews.com/news/world/israel-netanyahu-likud-far-right-colaition-ben-gvir-jewish-power-rcna58724
Environmentalists are blocking forest management methods saving iconic sequoias amid Yosemite wildfire,fox,925,https://www.foxnews.com/politics/environmentalists-blocking-forest-management-methods-saving-sequoias-yosemite-wildfire
What to buy (and skip) during Prime Day 2024,nbc,2626,https://www.nbcnews.com/select/shopping/prime-day-2024-what-to-buy-ncna1306067
Riley Gaines slams new Title IX protections as the 'most anti-woman' pursuit of the Biden administration,fox,547,https://www.foxnews.com/sports/riley-gaines-slams-new-title-ix-protections-most-anti-woman-pursuit-biden-administration.print
